Iteration	Posterior	Likelihood	Prior	anagenetic_dispersal_21	anagenetic_dispersal_31	anagenetic_dispersal_54	anagenetic_dispersal_64	extinction_rates[1]	extinction_rates[2]	extinction_rates[3]	extinction_rates[4]	extinction_rates[5]	extinction_rates[6]	hidden_rate_1	hidden_rate_2	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	root_frequencies[5]	root_frequencies[6]	speciation_allopatry	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	speciation_rates[4]	speciation_rates[5]	speciation_rates[6]	speciation_rates[7]	speciation_rates[8]	speciation_rates[9]	speciation_rates[10]	speciation_rates[11]	speciation_rates[12]	speciation_rates[13]	speciation_rates[14]	speciation_rates[15]	speciation_rates[16]	speciation_wide_sympatry	total_extinction	total_speciation
696900	-5784.387	-5785.465	1.077949	0.01685326	0.06284941	0.08668377	0.6708333	0	0.0241692	0.0337346	0	0.393887	0.340802	0.01435107	3.078228	0.113664	0.497914	0.279049	0.0611454	0.031984	0.0162438	0.1371418	0.188054	0.188054	0.188054	0.188054	0.188054	0.188054	0.0685709	0.0685709	0.188054	0.188054	0.188054	0.188054	0.188054	0.188054	0.0685709	0.0685709	0.3761083	0.7925929	2.530934
696975	-5784.12	-5785.003	0.8833726	0.016283	0.06260598	0.1813515	0.1247675	0	0.0253573	0.073012	0	0.295476	0.594935	0.005341583	2.717837	0.109859	0.0450344	0.124952	0.489074	0.193315	0.0377662	0.06941733	0.201486	0.201486	0.201486	0.201486	0.201486	0.201486	0.0347087	0.0347087	0.201486	0.201486	0.201486	0.201486	0.201486	0.201486	0.0347087	0.0347087	0.4029722	0.9887798	2.556668
697050	-5788.322	-5785.106	-3.215937	0.01847531	0.0712804	1.056022	1.124104	0	0.035505	0.0481409	0	0.103516	0.14573	0.009932037	5.350407	0.143352	0.436249	0.130215	0.0596512	0.177824	0.0527081	0.0974574	0.191684	0.191684	0.191684	0.191684	0.191684	0.191684	0.0487287	0.0487287	0.191684	0.191684	0.191684	0.191684	0.191684	0.191684	0.0487287	0.0487287	0.3833686	0.3328928	2.495126
697125	-5788.135	-5784.725	-3.410405	0.01196968	0.08528946	0.8473887	0.2400503	0	0.0358294	0.0359462	0	0.592506	0.585492	0.01804177	5.465773	0.189862	0.247055	0.204872	0.0921544	0.192667	0.0733896	0.08207183	0.197942	0.197942	0.197942	0.197942	0.197942	0.197942	0.0410359	0.0410359	0.197942	0.197942	0.197942	0.197942	0.197942	0.197942	0.0410359	0.0410359	0.395884	1.249774	2.539447
697200	-5784.933	-5786.614	1.680788	0.008129971	0.08278041	0.06149094	0.5383283	0	0.0737427	0.0699805	0	0.152746	0.285654	0.005330259	1.907546	0.214817	0.200708	0.223683	0.15789	0.0624985	0.140403	0.09929895	0.214651	0.214651	0.214651	0.214651	0.214651	0.214651	0.0496495	0.0496495	0.214651	0.214651	0.214651	0.214651	0.214651	0.214651	0.0496495	0.0496495	0.4293017	0.5821226	2.774408
697275	-5792.262	-5789.167	-3.095312	0.01859273	0.08757872	0.1283891	0.3784161	0	0.0683931	0.0776588	0	0.0402277	2.66766	0.01837301	6.190015	0.268027	0.0525211	0.170144	0.208974	0.13599	0.164344	0.132666	0.208431	0.208431	0.208431	0.208431	0.208431	0.208431	0.066333	0.066333	0.208431	0.208431	0.208431	0.208431	0.208431	0.208431	0.066333	0.066333	0.4168619	2.853941	2.766504
697350	-5785.366	-5784.792	-0.5740508	0.01371102	0.08276535	0.3333382	0.1187512	0	0.0662307	0.0447626	0	0.06351	0.926434	0.002286323	1.464491	0.264613	0.0840287	0.0735255	0.16846	0.364625	0.0447479	0.1219923	0.20608	0.20608	0.20608	0.20608	0.20608	0.20608	0.0609962	0.0609962	0.20608	0.20608	0.20608	0.20608	0.20608	0.20608	0.0609962	0.0609962	0.4121593	1.100938	2.71694
697425	-5787.873	-5786.554	-1.319406	0.01115637	0.05300527	0.6440006	1.335485	0	0.0194156	0.0557248	0	0.533794	0.123644	0.008391723	1.17729	0.135018	0.0647617	0.0696513	0.232584	0.0644398	0.433546	0.1783558	0.191805	0.191805	0.191805	0.191805	0.191805	0.191805	0.0891779	0.0891779	0.191805	0.191805	0.191805	0.191805	0.191805	0.191805	0.0891779	0.0891779	0.383609	0.7325792	2.658366
697500	-5783.781	-5784.854	1.073283	0.01343254	0.08679113	0.1586691	0.08797127	0	0.0434338	0.0494241	0	0.903915	0.171355	0.01954766	5.273755	0.0339831	0.431666	0.0272351	0.452848	0.0310054	0.0232626	0.08408602	0.198811	0.198811	0.198811	0.198811	0.198811	0.198811	0.042043	0.042043	0.198811	0.198811	0.198811	0.198811	0.198811	0.198811	0.042043	0.042043	0.3976216	1.168128	2.553902
697575	-5786.237	-5786.875	0.6376907	0.009482975	0.1093519	0.4479867	0.08909551	0	0.0702433	0.0571438	0	0.103654	0.0836302	0.01225467	6.312689	0.121007	0.581175	0.0101223	0.166445	0.101938	0.0193125	0.1669577	0.199705	0.199705	0.199705	0.199705	0.199705	0.199705	0.0834788	0.0834788	0.199705	0.199705	0.199705	0.199705	0.199705	0.199705	0.0834788	0.0834788	0.3994094	0.3146714	2.730372
697650	-5790.238	-5785.991	-4.246744	0.01867552	0.06062518	0.04177733	2.234583	0	0.0126383	0.0472729	0	0.0878793	0.745141	0.01957046	4.488381	0.226026	0.200459	0.0136447	0.451367	0.0309301	0.0775744	0.1618894	0.190439	0.190439	0.190439	0.190439	0.190439	0.190439	0.0809447	0.0809447	0.190439	0.190439	0.190439	0.190439	0.190439	0.190439	0.0809447	0.0809447	0.3808781	0.8929313	2.609047
697725	-5787.147	-5788.337	1.19053	0.004380964	0.07819369	0.3821251	0.113548	0	0.0355885	0.0936813	0	0.0850887	0.0292015	0.004226909	1.237976	0.103115	0.032551	0.0212225	0.151056	0.0525703	0.639485	0.08440352	0.2013	0.2013	0.2013	0.2013	0.2013	0.2013	0.0422018	0.0422018	0.2013	0.2013	0.2013	0.2013	0.2013	0.2013	0.0422018	0.0422018	0.4025991	0.2435601	2.584402
697800	-5792.922	-5790.705	-2.2174	0.01674417	0.08650084	0.4359889	1.362964	0	0.058679	0.113478	0	0.888769	0.183925	0.005057303	1.611586	0.149691	0.0608713	0.0144906	0.293795	0.457853	0.0232985	0.1479264	0.217666	0.217666	0.217666	0.217666	0.217666	0.217666	0.0739632	0.0739632	0.217666	0.217666	0.217666	0.217666	0.217666	0.217666	0.0739632	0.0739632	0.4353312	1.244852	2.90784
697875	-5789.478	-5785.748	-3.730205	0.009736178	0.08620696	0.1610367	4.255526	0	0.0440267	0.0544316	0	0.364562	0.192934	0.01929983	3.32807	0.416259	0.218982	0.0224463	0.0900255	0.143589	0.108699	0.09127353	0.20194	0.20194	0.20194	0.20194	0.20194	0.20194	0.0456368	0.0456368	0.20194	0.20194	0.20194	0.20194	0.20194	0.20194	0.0456368	0.0456368	0.4038798	0.6559547	2.605826
697950	-5791.55	-5788.649	-2.901191	0.01076006	0.07351229	0.0181252	0.1587313	0	0.0482517	0.0559818	0	3.21104	0.249417	0.004239315	1.063205	0.0899477	0.127798	0.00516121	0.0487521	0.13163	0.596711	0.176684	0.187948	0.187948	0.187948	0.187948	0.187948	0.187948	0.088342	0.088342	0.187948	0.187948	0.187948	0.187948	0.187948	0.187948	0.088342	0.088342	0.3758952	3.56469	2.608739
698025	-5785.545	-5787.189	1.643877	0.01542969	0.06690324	0.4781345	0.1256743	0	0.037154	0.085657	0	0.145412	0.539755	0.01754004	4.415048	0.120753	0.211025	0.204287	0.167091	0.203998	0.0928452	0.07417239	0.205414	0.205414	0.205414	0.205414	0.205414	0.205414	0.0370862	0.0370862	0.205414	0.205414	0.205414	0.205414	0.205414	0.205414	0.0370862	0.0370862	0.4108289	0.8079776	2.613318
698100	-5788.513	-5790.239	1.72561	0.02515885	0.05327717	0.2098575	0.1731963	0	0.0263055	0.0589957	0	0.204508	0.268351	0.02850448	8.097999	0.129982	0.534143	0.13234	0.0579186	0.0317873	0.113828	0.06219065	0.188816	0.188816	0.188816	0.188816	0.188816	0.188816	0.0310953	0.0310953	0.188816	0.188816	0.188816	0.188816	0.188816	0.188816	0.0310953	0.0310953	0.3776312	0.5581602	2.390168
698175	-5784.093	-5783.885	-0.2080023	0.01868154	0.0715114	0.09813367	0.1043288	0	0.0259288	0.0363173	0	0.224715	0.080923	0.0191308	12.18411	0.00779845	0.551048	0.0858632	0.0460302	0.00677185	0.302488	0.1113783	0.190287	0.190287	0.190287	0.190287	0.190287	0.190287	0.0556892	0.0556892	0.190287	0.190287	0.190287	0.190287	0.190287	0.190287	0.0556892	0.0556892	0.3805732	0.3678838	2.506196
698250	-5786.355	-5788.616	2.261224	0.01008905	0.09572674	0.09323368	0.02617108	0	0.0423897	0.0655516	0	0.0504982	0.0809582	0.04111352	6.877892	0.0522753	0.294083	0.117853	0.0746949	0.434994	0.0260992	0.1976393	0.196556	0.196556	0.196556	0.196556	0.196556	0.196556	0.0988196	0.0988196	0.196556	0.196556	0.196556	0.196556	0.196556	0.196556	0.0988196	0.0988196	0.393112	0.2393978	2.753951
698325	-5791.727	-5785.719	-6.008527	0.01650293	0.08796535	0.2127566	0.8693749	0	0.0200644	0.0428365	0	1.14756	0.0578301	0.01597172	9.886989	0.24498	0.124436	0.0552385	0.0897385	0.245588	0.240019	0.1811972	0.178495	0.178495	0.178495	0.178495	0.178495	0.178495	0.0905986	0.0905986	0.178495	0.178495	0.178495	0.178495	0.178495	0.178495	0.0905986	0.0905986	0.3569899	1.268291	2.504334
698400	-5782.715	-5787.771	5.055427	0.01010767	0.09442507	0.2858261	0.03674285	0	0.0545754	0.0387353	0	0.130618	0.145675	0.01304145	1.927527	0.273657	0.249044	0.00792658	0.231603	0.167548	0.070222	0.1653201	0.198426	0.198426	0.198426	0.198426	0.198426	0.198426	0.0826601	0.0826601	0.198426	0.198426	0.198426	0.198426	0.198426	0.198426	0.0826601	0.0826601	0.3968517	0.3696041	2.71175
698475	-5787.147	-5786.873	-0.2744833	0.01310837	0.06823374	1.089177	0.08872702	0	0.0319885	0.0483001	0	0.093349	0.242505	0.02286226	5.785458	0.0286431	0.100932	0.0708816	0.0646153	0.391513	0.343415	0.1926217	0.192315	0.192315	0.192315	0.192315	0.192315	0.192315	0.0963109	0.0963109	0.192315	0.192315	0.192315	0.192315	0.192315	0.192315	0.0963109	0.0963109	0.3846309	0.4161426	2.693029
698550	-5789.428	-5789.429	0.0007562947	0.0127413	0.06881615	0.05571454	0.6910321	0	0.0746821	0.0335047	0	1.02158	0.700226	0.003758711	0.386689	0.247549	0.341289	0.0683712	0.120215	0.187536	0.0350406	0.07210864	0.205115	0.205115	0.205115	0.205115	0.205115	0.205115	0.0360543	0.0360543	0.205115	0.205115	0.205115	0.205115	0.205115	0.205115	0.0360543	0.0360543	0.4102298	1.829991	2.605596
698625	-5785.689	-5786.198	0.508905	0.01399625	0.1069144	0.1576156	0.323195	0	0.0458587	0.0381827	0	1.43902	0.142761	0.00330761	0.8696967	0.423115	0.0916175	0.0212015	0.231857	0.169023	0.063187	0.1358347	0.195414	0.195414	0.195414	0.195414	0.195414	0.195414	0.0679173	0.0679173	0.195414	0.195414	0.195414	0.195414	0.195414	0.195414	0.0679173	0.0679173	0.3908275	1.665827	2.616634
698700	-5786.009	-5787.396	1.386654	0.01582805	0.05752532	0.5063791	0.1006787	0	0.0393069	0.0205917	0	0.264486	0.260971	0.01057708	3.294956	0.341869	0.0324146	0.0959832	0.233072	0.186881	0.10978	0.07518696	0.200474	0.200474	0.200474	0.200474	0.200474	0.200474	0.0375935	0.0375935	0.200474	0.200474	0.200474	0.200474	0.200474	0.200474	0.0375935	0.0375935	0.4009487	0.5853561	2.556066
698775	-5788.63	-5787.339	-1.290699	0.01266546	0.08138009	0.1992411	0.365527	0	0.0467672	0.0627918	0	0.587412	1.13718	0.01076845	2.749589	0.332989	0.0211522	0.073125	0.349591	0.17729	0.0458523	0.2061049	0.208897	0.208897	0.208897	0.208897	0.208897	0.208897	0.103052	0.103052	0.208897	0.208897	0.208897	0.208897	0.208897	0.208897	0.103052	0.103052	0.4177948	1.834146	2.918979
698850	-5784.96	-5786.386	1.42554	0.009641116	0.09399132	0.1740704	0.1571279	0	0.0406581	0.0610045	0	0.0349686	0.338127	0.003299059	1.70607	0.284472	0.00215429	0.125705	0.436857	0.011925	0.138887	0.06031332	0.213017	0.213017	0.213017	0.213017	0.213017	0.213017	0.0301567	0.0301567	0.213017	0.213017	0.213017	0.213017	0.213017	0.213017	0.0301567	0.0301567	0.426033	0.4747578	2.676825
698925	-5792.958	-5787.679	-5.278873	0.008703473	0.1214356	1.176256	0.2486697	0	0.0657483	0.0414568	0	1.91713	0.18318	0.006698321	2.612163	0.163566	0.0142011	0.0604682	0.440392	0.297036	0.0243377	0.1105812	0.207107	0.207107	0.207107	0.207107	0.207107	0.207107	0.0552906	0.0552906	0.207107	0.207107	0.207107	0.207107	0.207107	0.207107	0.0552906	0.0552906	0.4142138	2.207514	2.706445
699000	-5784.97	-5789.159	4.189002	0.009745273	0.08120175	0.1726457	0.3798538	0	0.0536097	0.0542957	0	0.65754	0.320297	0.006204685	0.4229567	0.26494	0.309637	0.0717982	0.255242	0.0693982	0.0289842	0.04728182	0.192905	0.192905	0.192905	0.192905	0.192905	0.192905	0.0236409	0.0236409	0.192905	0.192905	0.192905	0.192905	0.192905	0.192905	0.0236409	0.0236409	0.3858094	1.085743	2.40942
699075	-5788.047	-5786.199	-1.847899	0.01307506	0.08713404	0.2021008	2.144675	0	0.0569563	0.0353267	0	0.758665	0.254665	0.002649329	0.3509421	0.185328	0.369606	0.0299212	0.148115	0.145781	0.121248	0.09766319	0.195873	0.195873	0.195873	0.195873	0.195873	0.195873	0.0488316	0.0488316	0.195873	0.195873	0.195873	0.195873	0.195873	0.195873	0.0488316	0.0488316	0.3917456	1.105612	2.5458
699150	-5784.284	-5785.723	1.438558	0.01226978	0.08089965	0.1025898	0.292137	0	0.0586459	0.0664033	0	0.447654	0.54474	0.01344493	3.498519	0.216666	0.110706	0.280307	0.292015	0.0500803	0.0502258	0.07606704	0.210351	0.210351	0.210351	0.210351	0.210351	0.210351	0.0380335	0.0380335	0.210351	0.210351	0.210351	0.210351	0.210351	0.210351	0.0380335	0.0380335	0.4207018	1.117443	2.676345
699225	-5785.711	-5788.459	2.747524	0.01950857	0.07925172	0.07067726	0.3062787	0	0.0514624	0.0467028	0	0.48209	0.379997	0.01698269	3.538842	0.0368798	0.576488	0.10296	0.248086	0.0290861	0.00649976	0.1249074	0.208808	0.208808	0.208808	0.208808	0.208808	0.208808	0.0624537	0.0624537	0.208808	0.208808	0.208808	0.208808	0.208808	0.208808	0.0624537	0.0624537	0.4176151	0.9602518	2.755505
699300	-5783.488	-5784.592	1.104558	0.01253445	0.06168652	0.7790269	0.1561972	0	0.0188441	0.0424493	0	0.0232929	0.250926	0.004347385	0.9906008	0.200612	0.331449	0.0307465	0.259972	0.0622215	0.114998	0.09958691	0.19642	0.19642	0.19642	0.19642	0.19642	0.19642	0.0497935	0.0497935	0.19642	0.19642	0.19642	0.19642	0.19642	0.19642	0.0497935	0.0497935	0.3928407	0.3355125	2.556218
699375	-5787.482	-5791.747	4.265001	0.01377664	0.08110211	0.1401884	0.01683284	0	0.0152454	0.0548845	0	0.257611	0.96155	0.006792926	0.1537008	0.37702	0.0869764	0.115663	0.0170909	0.0487213	0.354529	0.06651747	0.190164	0.190164	0.190164	0.190164	0.190164	0.190164	0.0332587	0.0332587	0.190164	0.190164	0.190164	0.190164	0.190164	0.190164	0.0332587	0.0332587	0.3803289	1.289291	2.415008
699450	-5784.642	-5786.697	2.055172	0.01171799	0.094027	0.08084919	0.9590201	0	0.0409527	0.0336509	0	0.222569	0.179927	0.008413071	1.675153	0.278605	0.263297	0.00877365	0.0120114	0.351598	0.0857151	0.2252833	0.193946	0.193946	0.193946	0.193946	0.193946	0.193946	0.112642	0.112642	0.193946	0.193946	0.193946	0.193946	0.193946	0.193946	0.112642	0.112642	0.3878912	0.4770998	2.777914
699525	-5786.577	-5786.003	-0.5748103	0.01105705	0.08481134	0.1017117	0.2561201	0	0.0360483	0.0454014	0	2.22773	0.0851514	0.004854374	1.154851	0.151889	0.0743317	0.409239	0.0254603	0.236621	0.10246	0.2040039	0.202987	0.202987	0.202987	0.202987	0.202987	0.202987	0.102002	0.102002	0.202987	0.202987	0.202987	0.202987	0.202987	0.202987	0.102002	0.102002	0.4059738	2.394328	2.84385
699600	-5786.953	-5785.188	-1.765293	0.01671493	0.06926762	0.735271	0.03510447	0	0.0367496	0.0426104	0	0.180699	0.642361	0.007929886	4.328256	0.489911	0.171114	0.148094	0.0668337	0.0411599	0.0828873	0.1678572	0.1974	0.1974	0.1974	0.1974	0.1974	0.1974	0.0839286	0.0839286	0.1974	0.1974	0.1974	0.1974	0.1974	0.1974	0.0839286	0.0839286	0.3948001	0.9024199	2.704515
699675	-5790.822	-5787.438	-3.384312	0.01065372	0.08611884	0.475107	0.2265324	0	0.0373216	0.0711347	0	0.603214	1.14815	0.03244382	6.038117	0.0603633	0.358961	0.0679043	0.0410436	0.150269	0.321459	0.1503923	0.196502	0.196502	0.196502	0.196502	0.196502	0.196502	0.0751962	0.0751962	0.196502	0.196502	0.196502	0.196502	0.196502	0.196502	0.0751962	0.0751962	0.393004	1.859822	2.658809
699750	-5784.137	-5789.484	5.347321	0.02136707	0.06600235	0.1313751	0.1214059	0	0.0295209	0.0391497	0	0.529012	0.0597448	0.009587945	1.521933	0.133048	0.242944	0.0461757	0.351093	0.21493	0.0118093	0.1753362	0.201724	0.201724	0.201724	0.201724	0.201724	0.201724	0.0876681	0.0876681	0.201724	0.201724	0.201724	0.201724	0.201724	0.201724	0.0876681	0.0876681	0.4034488	0.6574277	2.771365
699825	-5784.846	-5791.356	6.50995	0.009611429	0.08594382	0.113393	0.1892138	0	0.0889044	0.0655478	0	0.0703016	0.141339	0.01054751	1.484741	0.204951	0.188911	0.480881	0.0777348	0.0449117	0.00261048	0.06811944	0.222079	0.222079	0.222079	0.222079	0.222079	0.222079	0.0340597	0.0340597	0.222079	0.222079	0.222079	0.222079	0.222079	0.222079	0.0340597	0.0340597	0.444158	0.3660927	2.801187
699900	-5784.829	-5788.642	3.812855	0.01774764	0.05953678	0.09379476	0.2109135	0	0.0264769	0.0588426	0	0.0636745	1.39334	0.00629062	0.6926225	0.312186	0.0510191	0.266576	0.293198	0.0694064	0.00761464	0.1271164	0.200485	0.200485	0.200485	0.200485	0.200485	0.200485	0.0635582	0.0635582	0.200485	0.200485	0.200485	0.200485	0.200485	0.200485	0.0635582	0.0635582	0.4009691	1.542332	2.660047
699975	-5790.331	-5789.433	-0.8989509	0.01315029	0.1092459	0.1847151	0.3207759	0	0.0621039	0.0528039	0	0.535717	0.784472	0.003008784	1.358511	0.381389	0.150948	0.10085	0.0594334	0.170872	0.136507	0.07561104	0.220769	0.220769	0.220769	0.220769	0.220769	0.220769	0.0378055	0.0378055	0.220769	0.220769	0.220769	0.220769	0.220769	0.220769	0.0378055	0.0378055	0.4415384	1.435096	2.800452
700050	-5789.21	-5791.008	1.798365	0.01060907	0.06290896	0.5600004	0.05707439	0	0.0610529	0.0754224	0	0.822056	0.0916326	0.01271727	2.31778	0.0694169	0.026351	0.646544	0.044059	0.144701	0.0689283	0.07403759	0.222331	0.222331	0.222331	0.222331	0.222331	0.222331	0.0370188	0.0370188	0.222331	0.222331	0.222331	0.222331	0.222331	0.222331	0.0370188	0.0370188	0.4446626	1.050164	2.816051
700125	-5791.435	-5790.427	-1.008641	0.01855745	0.06479617	0.1661813	0.7292848	0	0.0232706	0.0660064	0	1.2993	0.589284	0.03039621	2.912614	0.111067	0.0779862	0.043493	0.482053	0.166163	0.119238	0.1407023	0.197005	0.197005	0.197005	0.197005	0.197005	0.197005	0.0703511	0.0703511	0.197005	0.197005	0.197005	0.197005	0.197005	0.197005	0.0703511	0.0703511	0.3940096	1.977863	2.645462
700200	-5789.942	-5785.996	-3.946072	0.0139027	0.0508132	3.096504	0.9122745	0	0.009054	0.0653644	0	0.163771	0.141759	0.006324701	0.888433	0.0600733	0.209393	0.142277	0.202194	0.104881	0.281182	0.1316284	0.166506	0.166506	0.166506	0.166506	0.166506	0.166506	0.0658142	0.0658142	0.166506	0.166506	0.166506	0.166506	0.166506	0.166506	0.0658142	0.0658142	0.3330128	0.3799487	2.261334
700275	-5783.386	-5784.449	1.062435	0.0125716	0.06900846	0.06001998	0.1520612	0	0.0388678	0.0508493	0	0.201111	0.352679	0.001732901	1.14898	0.0202044	0.598311	0.0220368	0.175569	0.0344528	0.149427	0.06828124	0.185539	0.185539	0.185539	0.185539	0.185539	0.185539	0.0341406	0.0341406	0.185539	0.185539	0.185539	0.185539	0.185539	0.185539	0.0341406	0.0341406	0.3710788	0.6435074	2.363035
700350	-5781.727	-5787.994	6.266751	0.01308336	0.08070127	0.1082556	0.09447777	0	0.0369825	0.0437633	0	0.199774	0.220204	0.01039039	1.605002	0.0382069	0.0142411	0.2805	0.0490124	0.512144	0.105896	0.1270539	0.180867	0.180867	0.180867	0.180867	0.180867	0.180867	0.063527	0.063527	0.180867	0.180867	0.180867	0.180867	0.180867	0.180867	0.063527	0.063527	0.3617341	0.5007229	2.424513
700425	-5789.689	-5786.916	-2.773272	0.01421566	0.09372083	0.1754902	0.8043544	0	0.025977	0.0371702	0	1.00079	0.85772	0.01173315	2.242797	0.0854173	0.0818185	0.0948595	0.403323	0.0109554	0.323627	0.2210751	0.186266	0.186266	0.186266	0.186266	0.186266	0.186266	0.110538	0.110538	0.186266	0.186266	0.186266	0.186266	0.186266	0.186266	0.110538	0.110538	0.3725314	1.921655	2.677338
700500	-5783.623	-5783.005	-0.6186775	0.0111982	0.08455184	0.2137337	0.05690417	0	0.0387821	0.0459902	0	0.275792	0.770409	0.001796622	0.9633609	0.0366124	0.190337	0.259374	0.132326	0.217033	0.164317	0.1092854	0.187689	0.187689	0.187689	0.187689	0.187689	0.187689	0.0546427	0.0546427	0.187689	0.187689	0.187689	0.187689	0.187689	0.187689	0.0546427	0.0546427	0.3753777	1.130973	2.470837
700575	-5789.986	-5790.787	0.8006073	0.01688751	0.0856715	0.4628784	0.9116086	0	0.0250007	0.0827519	0	0.711545	0.491751	0.00936622	0.8823597	0.188184	0.182473	0.189161	0.163139	0.107517	0.169526	0.1023782	0.190986	0.190986	0.190986	0.190986	0.190986	0.190986	0.0511891	0.0511891	0.190986	0.190986	0.190986	0.190986	0.190986	0.190986	0.0511891	0.0511891	0.3819722	1.311049	2.496589
700650	-5780.794	-5783.294	2.499883	0.01236028	0.08036012	0.09534056	0.05476897	0	0.0174308	0.0454201	0	0.175311	0.258238	0.005470026	2.191231	0.288475	0.0132779	0.113769	0.204536	0.228398	0.151544	0.1231732	0.193346	0.193346	0.193346	0.193346	0.193346	0.193346	0.0615866	0.0615866	0.193346	0.193346	0.193346	0.193346	0.193346	0.193346	0.0615866	0.0615866	0.3866912	0.4963998	2.566494
700725	-5791.221	-5796.679	5.457871	0.02604528	0.06447109	0.1923574	0.3191339	0	0.0349292	0.0984853	0	0.316709	0.244169	0.007062432	1.101442	0.181044	0.161894	0.191328	0.0457552	0.376139	0.0438396	0.1680272	0.216956	0.216956	0.216956	0.216956	0.216956	0.216956	0.0840136	0.0840136	0.216956	0.216956	0.216956	0.216956	0.216956	0.216956	0.0840136	0.0840136	0.4339114	0.6942926	2.939523
700800	-5786.177	-5787.13	0.9535303	0.01415064	0.08263108	0.1433273	0.4778387	0	0.0186284	0.0327806	0	0.0983813	0.407952	0.03597349	5.152292	0.243843	0.158741	0.136146	0.209684	0.0984597	0.153126	0.1613505	0.192901	0.192901	0.192901	0.192901	0.192901	0.192901	0.0806752	0.0806752	0.192901	0.192901	0.192901	0.192901	0.192901	0.192901	0.0806752	0.0806752	0.3858023	0.5577422	2.637515
700875	-5784.022	-5786.626	2.603375	0.0145248	0.06698868	0.895088	0.0745178	0	0.0293757	0.061823	0	0.189749	0.0838326	0.01462141	3.062414	0.0703329	0.312185	0.00987636	0.292198	0.146346	0.169062	0.135132	0.19361	0.19361	0.19361	0.19361	0.19361	0.19361	0.067566	0.067566	0.19361	0.19361	0.19361	0.19361	0.19361	0.19361	0.067566	0.067566	0.3872191	0.36478	2.593578
700950	-5786.177	-5787.119	0.9416717	0.01441042	0.08171554	0.1212536	0.2422047	0	0.0114874	0.0674909	0	0.407748	0.397777	0.01663226	3.503059	0.271386	0.270084	0.036663	0.213967	0.147597	0.0603032	0.1559626	0.195143	0.195143	0.195143	0.195143	0.195143	0.195143	0.0779813	0.0779813	0.195143	0.195143	0.195143	0.195143	0.195143	0.195143	0.0779813	0.0779813	0.3902859	0.8845034	2.65364
701025	-5783.04	-5784.91	1.869955	0.0137943	0.06685213	0.1213634	0.1070442	0	0.0464726	0.0672819	0	0.476579	0.471848	0.008043336	3.029799	0.489925	0.171892	0.00568046	0.228006	0.0534611	0.0510358	0.08138231	0.197086	0.197086	0.197086	0.197086	0.197086	0.197086	0.0406912	0.0406912	0.197086	0.197086	0.197086	0.197086	0.197086	0.197086	0.0406912	0.0406912	0.3941718	1.062182	2.527796
701100	-5786.811	-5789.088	2.276757	0.01555538	0.07172294	0.1509847	0.7168768	0	0.036331	0.0440959	0	0.260651	0.771057	0.02364047	2.216774	0.0834417	0.638884	0.046876	0.0504314	0.179244	0.00112275	0.1358515	0.19501	0.19501	0.19501	0.19501	0.19501	0.19501	0.0679257	0.0679257	0.19501	0.19501	0.19501	0.19501	0.19501	0.19501	0.0679257	0.0679257	0.3900207	1.112135	2.611827
701175	-5785.075	-5786.864	1.788914	0.01243988	0.06457861	0.4154161	0.07970775	0	0.0320542	0.0197637	0	1.05508	0.147738	0.006809491	0.9078136	0.198875	0.097148	0.0184263	0.192428	0.492174	0.000949305	0.1364118	0.200332	0.200332	0.200332	0.200332	0.200332	0.200332	0.0682059	0.0682059	0.200332	0.200332	0.200332	0.200332	0.200332	0.200332	0.0682059	0.0682059	0.4006632	1.254634	2.676803
