Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_01	rate_02	rate_03	rate_10	rate_12	rate_13	rate_20	rate_21	rate_23	rate_30	rate_31	rate_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
33900	-5713.95	-5736.64	22.6928	0.0678891	0.0686137	0.0193092	0.0435119	-2.68988	-2.67926	-3.94717	-3.13472	-1.02715	-1.71295	-1.6856	-1.43082	0.04904316	0.008688364	0.01649284	0.002255389	0.0005864033	0.0006465924	0.002141691	0.0002163986	0.000150636	0.0006572756	0.0001025895	0.01277255	0.295772	0.209629	0.280266	0.214333	0.358026	0.180334	0.185334	0.239112
33950	-5720.2	-5733.3	13.0999	0.0355844	0.0862791	0.02128	0.0161325	-3.33585	-2.45017	-3.84999	-4.12692	-0.996167	-1.59851	-1.86882	-1.54222	0.05165842	0.02792143	0.02140583	0.002165862	0.001123724	0.001287908	0.0007190275	1.340637e-06	0.0002126174	0.002164525	0.0004813481	0.007597935	0.467082	0.173904	0.277827	0.0811862	0.369292	0.202197	0.154306	0.213907
34000	-5714.92	-5730.03	15.1087	0.109398	0.0713702	0.0218069	0.0109251	-2.21276	-2.63988	-3.82553	-4.51669	-0.921118	-1.59589	-1.69867	-1.46814	0.07077315	0.003424025	0.01209062	0.004311553	0.0004215786	0.003341837	0.0001652059	0.0001867446	8.077061e-05	0.002888522	0.0004478199	0.01131492	0.32744	0.506242	0.0819572	0.0843614	0.398074	0.202729	0.182927	0.230353
34050	-5703.62	-5726.45	22.8296	0.0994645	0.0353777	0.0311857	0.0223549	-2.30795	-3.34167	-3.4678	-3.80071	-0.874528	-1.83721	-1.53906	-1.41228	0.06123272	0.008246733	0.01661589	0.004910171	4.966225e-06	0.0001736696	0.0001021125	0.0003304645	0.0001336765	0.002378215	0.0001576958	0.006743846	0.693003	0.112315	0.0416892	0.152992	0.417059	0.159261	0.214583	0.243586
34100	-5711.08	-5726.28	15.2039	0.15575	0.0315509	0.0202151	0.044164	-1.8595	-3.45615	-3.90133	-3.11985	-0.871826	-1.82423	-1.9762	-1.43538	0.05675987	0.01599252	0.02189164	0.004433941	0.0001049273	0.0007111758	0.001896454	0.000176237	0.0001399058	0.002856912	0.0002994485	0.006343768	0.3618	0.0811314	0.390952	0.166116	0.418187	0.161341	0.138595	0.238026
34150	-5707.31	-5727.76	20.4465	0.04476	0.0365239	0.0724616	0.0182435	-3.10644	-3.30979	-2.6247	-4.00395	-0.95947	-1.81444	-1.83162	-1.4374	0.05092204	0.01347587	0.0221828	0.003229527	0.0004257077	0.0002344982	0.0002833051	0.0003592615	4.230922e-05	0.003760152	1.897038e-05	0.007868496	0.27314	0.253065	0.342909	0.130885	0.383096	0.162929	0.160154	0.237545
34200	-5721.22	-5736.72	15.5006	0.127297	0.0279794	0.0570908	0.0370062	-2.06124	-3.57629	-2.86311	-3.29667	-0.963471	-1.64266	-1.84954	-1.39239	0.04933314	0.006594706	0.01813263	0.005498624	0.003584329	0.0002636289	0.0002312838	0.01155759	0.0002339334	0.006291181	4.141739e-06	0.01048116	0.178052	0.509358	0.289868	0.0227225	0.381566	0.193466	0.15731	0.24848
34250	-5705.68	-5728.03	22.3516	0.136193	0.034328	0.0522191	0.0179285	-1.99368	-3.37179	-2.95231	-4.02136	-0.92219	-1.91583	-1.78911	-1.52147	0.04898416	0.00592073	0.01472912	0.007737041	0.0002174833	2.709304e-05	0.001577582	3.352114e-05	0.001891134	0.003534051	2.359104e-06	0.01604227	0.289431	0.382574	0.267192	0.0608032	0.397647	0.147219	0.167109	0.218391
34300	-5712.92	-5735.5	22.5836	0.259354	0.0467724	0.0519377	0.0277855	-1.34956	-3.06246	-2.95771	-3.58324	-0.682906	-1.80077	-1.58685	-1.48202	0.0578394	0.00404911	0.01261813	0.00508869	0.003778172	5.448725e-05	0.005850093	8.362667e-05	0.0001350947	0.003686287	1.41252e-05	0.005695877	0.541943	0.271277	0.105784	0.0809956	0.505147	0.165172	0.204569	0.227179
34350	-5709.09	-5732.44	23.3562	0.157259	0.0144971	0.0839699	0.0134318	-1.84986	-4.23381	-2.4773	-4.31013	-0.941866	-1.73536	-1.66905	-1.52783	0.04412435	0.01180611	0.0183829	0.001291603	6.092403e-05	0.0001209117	8.251197e-05	0.001194481	0.0007149571	0.003662346	6.202966e-06	0.01267085	0.126502	0.0388015	0.304023	0.530674	0.3899	0.176337	0.188427	0.217007
34400	-5718.03	-5731.05	13.0267	0.202965	0.0124245	0.0799716	0.0156366	-1.59472	-4.38808	-2.52608	-4.15814	-0.792641	-2.0272	-1.73668	-1.43012	0.0516582	0.01374638	0.009550662	0.005322627	0.00102399	4.955412e-05	0.002873579	0.002991439	0.003036144	0.004582615	0.0007412238	0.008295447	0.248273	0.707075	0.0279624	0.0166897	0.452648	0.131704	0.176104	0.23928
34450	-5712.13	-5731.94	19.8152	0.197915	0.0293073	0.0704249	0.0140772	-1.61992	-3.52992	-2.65321	-4.2632	-0.870994	-1.99138	-1.6698	-1.46988	0.0470529	0.005469568	0.02018384	0.003707696	0.0005056391	0.001350017	0.0001762153	0.002887371	0.0009591753	0.003583178	6.464306e-05	0.008854777	0.303299	0.115951	0.384413	0.196338	0.418535	0.136507	0.188284	0.229954
34500	-5720.8	-5736.6	15.8034	0.196713	0.0460431	0.11404	0.0167707	-1.62601	-3.07818	-2.1712	-4.08812	-0.739502	-1.73136	-1.65358	-1.59221	0.04453353	0.01748012	0.01133401	0.002569541	0.0007566387	0.0002429731	0.009732704	0.001709632	0.0009724491	0.001985099	0.0001428983	0.01414225	0.243419	0.295377	0.023773	0.437431	0.477352	0.177044	0.191364	0.203475
34550	-5716.03	-5737.16	21.1294	0.292788	0.0288748	0.027779	0.0108484	-1.2283	-3.54479	-3.58348	-4.52374	-0.608208	-1.88272	-1.66235	-1.49443	0.04557255	0.01290612	0.01294642	0.003118338	0.002624569	0.0004143197	0.0001684207	0.002063282	0.0008584363	0.0009576146	0.0001242015	0.005510479	0.858173	0.00978248	0.0157298	0.116315	0.544326	0.152176	0.189694	0.224377
34600	-5713.02	-5725.88	12.8653	0.131023	0.0248439	0.0296939	0.0139301	-2.03238	-3.69514	-3.51681	-4.27371	-0.803486	-1.84011	-1.61447	-1.47229	0.05803126	0.01364615	0.021134	0.009172114	0.0001346097	0.0007511139	0.001333622	6.257797e-05	0.003465325	0.003851773	4.564849e-06	0.004348849	0.518343	0.258391	0.105506	0.11776	0.447765	0.158799	0.198996	0.2294
34650	-5714.23	-5728.46	14.2363	0.171061	0.0415421	0.0076476	0.0246407	-1.76574	-3.18105	-4.87336	-3.70335	-0.863454	-1.87461	-1.57547	-1.45879	0.05631329	0.007881571	0.01514295	0.004599994	0.0008343316	0.0009264724	0.0066496	0.001179566	0.0005981369	0.001096065	2.030952e-05	0.008585497	0.602357	0.135532	0.16177	0.10034	0.421703	0.153414	0.20691	0.232517
34700	-5706.81	-5734.23	27.4227	0.159304	0.0393172	0.0107247	0.0241836	-1.83694	-3.23609	-4.53521	-3.72208	-0.955534	-1.78461	-1.81791	-1.46391	0.03996619	0.008839732	0.0181896	0.001630552	0.0001436072	0.0005203495	0.001817846	7.261647e-05	0.000220334	0.00292537	4.723829e-06	0.006943653	0.774431	0.00359846	0.168822	0.0531492	0.384607	0.167862	0.162365	0.231329
34750	-5709.07	-5728	18.9349	0.222402	0.0301472	0.0316637	0.0432384	-1.50327	-3.50166	-3.45258	-3.14103	-0.780889	-1.88027	-1.92841	-1.42545	0.05655426	0.008138391	0.01466357	0.007133269	0.0009730269	0.0001476403	0.0002118475	0.002069092	3.856862e-05	0.002619249	0.0007951472	0.009039369	0.344173	0.155135	0.30032	0.200371	0.457999	0.152549	0.145379	0.240401
34800	-5707.14	-5729.2	22.0524	0.234064	0.0358584	0.0320525	0.0274074	-1.45216	-3.32818	-3.44038	-3.59694	-0.712101	-1.74193	-1.8098	-1.47292	0.04917645	0.007851617	0.01631018	0.003825678	0.000907941	0.0001758006	6.107605e-05	0.0004457675	0.001598832	0.003392726	0.0004572687	0.008348013	0.445277	0.281842	0.167743	0.105138	0.490612	0.175183	0.163686	0.229255
34850	-5713.87	-5733.08	19.2141	0.278147	0.0473001	0.0152583	0.0232259	-1.27961	-3.05124	-4.18263	-3.76249	-0.634117	-1.74821	-1.63943	-1.43861	0.04874007	0.007929948	0.01319747	0.002311379	0.0002572194	0.001044639	3.401195e-05	0.0007092827	0.003886729	0.00471685	0.0006848394	0.0113865	0.184481	0.196916	0.424762	0.193841	0.530404	0.174085	0.19409	0.237258
34900	-5707.72	-5725.22	17.4914	0.119354	0.0621663	0.0146045	0.0102484	-2.12566	-2.77794	-4.22643	-4.58063	-0.957217	-1.91163	-1.79521	-1.55358	0.05972585	0.007680579	0.01474978	0.00413667	2.775256e-05	0.0009127105	1.267541e-05	9.042585e-05	0.003841486	0.004386828	0.0002553804	0.008287849	0.58355	0.268713	0.0205967	0.12714	0.38396	0.147839	0.166093	0.21149
34950	-5706.6	-5728.6	22.0022	0.145281	0.0171942	0.0184798	0.00956786	-1.92909	-4.06319	-3.99108	-4.64935	-0.835278	-2.00564	-1.89788	-1.50621	0.05244974	0.00994824	0.01137656	0.004322785	2.434886e-05	0.0003849515	7.047193e-05	1.101454e-05	0.0008701498	0.002797927	0.0008448133	0.007059826	0.23516	0.0729983	0.534667	0.157175	0.433754	0.134574	0.149887	0.22175
35000	-5717.35	-5728.1	10.7459	0.120133	0.0313847	0.0163625	0.00523697	-2.11915	-3.46143	-4.11277	-5.25201	-0.960715	-1.84622	-2.36555	-1.51568	0.06171101	0.003585309	0.02009467	0.0101308	7.856495e-06	0.0005207417	0.002163906	7.84604e-05	0.0008298745	0.002464237	0.0005188593	0.0105636	0.31989	0.165561	0.488089	0.0264589	0.382619	0.157833	0.0938975	0.219659
35050	-5707.48	-5730.44	22.9603	0.160408	0.0812178	0.0241727	0.00490882	-1.83003	-2.51062	-3.72253	-5.31672	-0.902324	-1.83944	-1.8032	-1.44328	0.05538211	0.00590755	0.01083577	0.002996819	5.64331e-07	1.212774e-05	0.002501397	0.0006565838	0.0008974433	0.002553683	0.0006024828	0.008707081	0.580953	0.360989	0.00943844	0.0486198	0.405626	0.158906	0.164772	0.236151
35100	-5713.86	-5735.91	22.0495	0.358447	0.0641293	0.00728153	0.00833353	-1.02598	-2.74685	-4.92241	-4.78747	-0.609378	-1.72716	-2.07889	-1.51707	0.04939843	0.006934708	0.00679804	0.002113525	2.540609e-05	0.001945566	0.0006890628	0.0003117809	0.0009703194	0.004849837	8.527011e-05	0.008259838	0.368924	0.284436	0.0276675	0.318973	0.543689	0.177789	0.125069	0.219354
35150	-5720.66	-5728.68	8.01803	0.0722484	0.0241288	0.00919597	0.00972732	-2.62764	-3.72435	-4.68899	-4.63282	-1.067	-2.05974	-2.15703	-1.55374	0.07896741	0.008465491	0.01614429	0.002304931	0.0005768212	0.000702669	3.698708e-05	0.000601492	0.00269619	0.001063775	0.0002389683	0.006281697	0.7634	0.137643	0.0220677	0.0768888	0.34404	0.127487	0.115668	0.211455
35200	-5715.02	-5736.61	21.5849	0.166473	0.0207607	0.011187	0.0240264	-1.79292	-3.87469	-4.49301	-3.7286	-1.00991	-1.68837	-1.90141	-1.48892	0.04206327	0.005547069	0.01564195	0.006040983	0.0004862901	0.002855437	2.88822e-06	0.002138024	0.0003435921	0.004661011	2.048025e-05	0.01080736	0.164878	0.466211	0.165167	0.203744	0.364252	0.18482	0.149357	0.225617
35250	-5711.85	-5731.74	19.8836	0.079184	0.0564741	0.0244747	0.00984773	-2.53598	-2.87397	-3.71012	-4.62051	-0.988267	-1.98775	-1.99899	-1.51405	0.05142594	0.008249071	0.01416417	0.00251973	0.001310821	2.664408e-05	0.0007425964	0.0003092543	0.001559072	0.003513174	0.000373507	0.008196293	0.874626	0.0411444	0.0344929	0.0497369	0.372221	0.137003	0.135471	0.220017
35300	-5719.46	-5728.6	9.14458	0.0588949	0.0259523	0.0142065	0.012473	-2.832	-3.6515	-4.25405	-4.38419	-1.10216	-1.75721	-2.03118	-1.55948	0.0561194	0.006018841	0.01703167	0.009209761	0.000638514	0.0006791411	0.000174599	0.002631262	0.003910861	0.003332423	0.0006509178	0.009341709	0.621746	0.144143	0.214967	0.0191448	0.332154	0.172526	0.13118	0.210244
35350	-5713.5	-5733.14	19.6385	0.145243	0.0539155	0.00998106	0.0188996	-1.92935	-2.92034	-4.60707	-3.96861	-0.897829	-1.72483	-1.83985	-1.54387	0.04067495	0.01270716	0.01295019	0.004289454	0.0001965322	9.457726e-05	0.0006682814	0.002730271	8.482661e-05	0.005109163	0.0004816815	0.01267011	0.359451	0.241714	0.239612	0.159223	0.407453	0.178203	0.158842	0.213552
35400	-5716.44	-5725.38	8.93302	0.128037	0.0645378	0.0169095	0.0364817	-2.05544	-2.7405	-4.07988	-3.31094	-0.841187	-1.93783	-1.90608	-1.4762	0.07008839	0.01234484	0.02078395	0.003269108	0.001995729	0.0004987274	0.001541163	0.001103285	0.001152664	0.002118471	6.304756e-05	0.008813834	0.283902	0.241351	0.169512	0.305235	0.431198	0.144016	0.148663	0.228505
35450	-5711.64	-5731.83	20.1913	0.0747523	0.0519713	0.0129172	0.0276047	-2.59358	-2.95706	-4.34919	-3.58977	-0.896526	-1.74476	-1.97332	-1.52517	0.05294431	0.005518248	0.01656184	0.004658912	0.0002773033	0.0003043721	0.0006700899	0.0003390512	0.005049849	0.001951449	1.004405e-05	0.007796525	0.632185	0.0296783	0.020542	0.317595	0.407985	0.174687	0.138994	0.217584
35500	-5711.88	-5725.22	13.3385	0.0962087	0.0884337	0.0106963	0.0131283	-2.34124	-2.4255	-4.53786	-4.33299	-0.963062	-1.76066	-2.16326	-1.40088	0.07131867	0.01525052	0.01349185	0.003132244	0.001508577	0.002575736	2.313299e-06	0.0007067418	1.471135e-05	0.003614107	1.776075e-06	0.01077169	0.545513	0.195382	0.0838164	0.175288	0.381722	0.171931	0.11495	0.24638
35550	-5704.76	-5732.09	27.3299	0.0402667	0.0998136	0.0339037	0.0404594	-3.21223	-2.30445	-3.38423	-3.20746	-0.887042	-1.69963	-1.80502	-1.44403	0.05595211	0.01176026	0.01528519	0.005766571	0.0005128089	0.0003586048	7.678453e-07	3.473448e-05	2.310122e-05	0.002628097	1.632661e-06	0.009614256	0.678606	0.0847312	0.152544	0.0841184	0.411872	0.182751	0.164471	0.235976
35600	-5709.91	-5724.49	14.5796	0.149903	0.0960249	0.0153109	0.0143468	-1.89777	-2.34315	-4.17919	-4.24423	-0.891898	-1.62851	-1.89611	-1.5185	0.05973488	0.01096797	0.01384253	0.008651306	0.0001083348	0.00231422	5.262989e-07	0.001055775	0.005686167	0.005240198	1.040132e-05	0.008427146	0.472282	0.0889659	0.403361	0.0353911	0.409877	0.196223	0.150151	0.219039
35650	-5705.52	-5737.35	31.827	0.1928	0.054781	0.0154206	0.0299668	-1.6461	-2.90441	-4.17205	-3.50767	-0.886715	-1.6646	-1.89458	-1.50925	0.03721717	0.009514072	0.01334206	0.002784006	6.547213e-06	0.0002126159	6.849027e-06	0.0001422669	0.004129363	0.003144236	3.607403e-05	0.007488379	0.529518	0.063818	0.0193126	0.387352	0.412007	0.189267	0.150381	0.221075
35700	-5696.73	-5727.4	30.6679	0.25907	0.0505258	0.0499037	0.0206447	-1.35066	-2.98527	-2.99766	-3.8803	-0.700569	-1.73144	-1.78992	-1.48821	0.04351273	0.009506088	0.01509928	0.007249429	2.203843e-05	4.261013e-06	2.066401e-07	0.0009740149	3.384995e-05	0.004991245	3.030789e-05	0.01291695	0.296076	0.311774	0.0153566	0.376793	0.496303	0.17703	0.166974	0.225776
35750	-5706.18	-5732.33	26.1572	0.177228	0.0322121	0.0607567	0.00572216	-1.73032	-3.43541	-2.80088	-5.16341	-0.8217	-1.82217	-1.93858	-1.53923	0.03837329	0.007110513	0.01898823	0.007469192	0.0002166816	1.815788e-07	1.127979e-05	0.002610438	0.0002631847	0.003247863	7.51673e-05	0.01064594	0.0538114	0.212158	0.00310588	0.730925	0.439684	0.161674	0.143908	0.214547
35800	-5712.38	-5734.75	22.371	0.0979606	0.0424492	0.0759853	0.014517	-2.32319	-3.15945	-2.57722	-4.23244	-1.0377	-1.93655	-1.86995	-1.47016	0.04441129	0.01461526	0.01349188	0.001714294	0.002722271	2.620493e-06	0.0004524691	0.00263827	0.0008401488	0.003002255	5.633566e-05	0.01073319	0.609458	0.120379	0.0439804	0.226182	0.354267	0.144201	0.154132	0.229888
35850	-5712.58	-5732.06	19.4771	0.0896677	0.0223882	0.060742	0.0173419	-2.41164	-3.79922	-2.80112	-4.05463	-0.98866	-1.84999	-1.41103	-1.47369	0.04114331	0.01718766	0.01737306	0.008229247	0.0002175298	1.276692e-06	0.003082843	0.0006379939	0.0007277087	0.002345759	0.0001930559	0.00972966	0.24186	0.225751	0.256004	0.276386	0.372075	0.157238	0.243893	0.229077
35900	-5710.01	-5735.86	25.849	0.100786	0.0433431	0.122773	0.0173497	-2.29476	-3.13861	-2.09742	-4.05418	-1.01729	-1.68373	-1.56963	-1.48191	0.05241057	0.005891527	0.01320309	0.0031066	2.017299e-05	7.852292e-05	0.0006359702	0.001295145	0.0009485129	0.00175984	0.0004419226	0.008200029	0.606418	0.117775	0.173067	0.102739	0.361572	0.18568	0.208123	0.227203
35950	-5709.71	-5735.3	25.5882	0.0922743	0.0398409	0.0871537	0.0252151	-2.38299	-3.22286	-2.44008	-3.68031	-0.962423	-1.93452	-1.63877	-1.49573	0.04224276	0.01081786	0.0124911	0.004431164	8.364403e-06	0.002506364	5.398889e-05	0.0009969723	0.0006007991	0.002357525	0.0002347098	0.01234691	0.428287	0.263272	0.280724	0.0277171	0.381966	0.144494	0.194219	0.224085
36000	-5711.17	-5733.42	22.2512	0.186544	0.0330908	0.101957	0.0116356	-1.67909	-3.4085	-2.28321	-4.45369	-0.792831	-1.91511	-2.18176	-1.50145	0.04611833	0.007011459	0.01673636	0.006523961	1.169985e-05	5.367365e-05	0.00131365	0.000294864	0.0004179753	0.004573625	0.0003670491	0.01150113	0.531994	0.330515	0.0728757	0.0646157	0.452562	0.147325	0.112843	0.222807
36050	-5713.52	-5725.86	12.3362	0.194806	0.0155529	0.0619497	0.0038537	-1.63575	-4.16351	-2.78143	-5.55872	-0.920641	-1.82558	-1.83925	-1.56148	0.05447386	0.01508103	0.01756641	0.003660363	2.259549e-05	0.00170964	0.0005489649	0.000523089	2.724239e-05	0.005018232	0.0001286605	0.01152931	0.210157	0.0756255	0.0602589	0.653959	0.398264	0.161124	0.158937	0.209826
36100	-5713.07	-5728.49	15.428	0.199455	0.0319451	0.0425083	0.00198983	-1.61217	-3.44374	-3.15806	-6.21971	-0.810674	-1.74891	-1.6922	-1.40811	0.0532447	0.01020015	0.01597298	0.005603298	1.528327e-06	0.002138213	8.133354e-05	0.00390058	0.002954541	0.004126231	1.629992e-07	0.006869618	0.213421	0.0477341	0.547142	0.191702	0.444558	0.173963	0.184113	0.244606
36150	-5713.1	-5732.26	19.1529	0.223156	0.0279584	0.0306481	0.011335	-1.49988	-3.57704	-3.48518	-4.47986	-0.90131	-2.07404	-1.81099	-1.4212	0.05481442	0.008690704	0.009994101	0.009579538	4.906562e-05	0.00124619	0.003144438	7.270659e-05	0.002127522	0.002208869	7.99827e-07	0.009462718	0.144693	0.433185	0.0320906	0.390031	0.406037	0.125677	0.163492	0.241424
36200	-5709.01	-5725.33	16.32	0.250351	0.0469792	0.0262842	0.0047277	-1.38489	-3.05805	-3.63879	-5.35432	-0.702343	-1.84173	-2.0465	-1.54326	0.05717716	0.01343038	0.01129668	0.005967788	4.32049e-06	0.001969524	0.002023781	2.246108e-05	0.00403679	0.002756627	1.442572e-06	0.008606225	0.427176	0.114253	0.141657	0.316914	0.495423	0.158543	0.129186	0.213684
36250	-5716.32	-5728.74	12.4198	0.283236	0.0626715	0.0413559	0.00370107	-1.26147	-2.76985	-3.18554	-5.59913	-0.584892	-1.84398	-1.80431	-1.53958	0.04915497	0.0133159	0.01561457	0.005838556	3.738637e-05	0.001678614	0.005221626	9.359984e-05	0.0005094078	0.003141659	0.000458064	0.01167607	0.124771	0.61197	0.108125	0.155134	0.557166	0.158186	0.164588	0.214472
36300	-5716.89	-5729.79	12.8989	0.178238	0.0332824	0.0394421	0.00386234	-1.72464	-3.40273	-3.23292	-5.55648	-0.811456	-2.01261	-2.04005	-1.56537	0.05012692	0.009114518	0.01707897	0.01056272	0.001692064	0.0002505378	0.000339941	0.002030717	0.0001006537	0.003637747	0.0008260214	0.006129464	0.713562	0.146194	0.12947	0.0107736	0.444211	0.13364	0.130022	0.20901
36350	-5713.58	-5729.19	15.6098	0.231973	0.0787054	0.0763296	0.00484811	-1.46114	-2.54204	-2.5727	-5.32917	-0.755211	-1.70559	-2.03977	-1.4609	0.04392469	0.01250822	0.0151833	0.006761051	0.0009018453	0.0001658407	0.0002333735	0.002677171	0.0009215083	0.00425668	3.911112e-05	0.01518519	0.654814	0.135145	0.0516347	0.158406	0.469912	0.181664	0.130059	0.232028
36400	-5706.11	-5732.28	26.1734	0.187718	0.0617856	0.163039	0.0107741	-1.67281	-2.78409	-1.81376	-4.53061	-0.791089	-1.78772	-1.3432	-1.47155	0.04866724	0.01415559	0.01785222	0.002926198	4.434821e-05	1.779952e-05	0.001763454	0.0002075482	0.000996901	0.0009654162	1.610431e-06	0.00792209	0.467569	0.136084	0.21188	0.184467	0.453351	0.167341	0.26101	0.22957
36450	-5697.73	-5733.03	35.3066	0.26161	0.0221649	0.096776	0.00381429	-1.3409	-3.80924	-2.33536	-5.569	-0.646779	-2.00905	-1.6675	-1.47636	0.04065774	0.006505363	0.01328627	0.003259098	3.574405e-05	1.124447e-08	0.0002439977	1.820568e-05	6.361455e-06	0.003630138	7.019399e-06	0.010683	0.348241	0.0241263	0.273669	0.353964	0.52373	0.134116	0.188718	0.228467
36500	-5697.23	-5731.28	34.0554	0.273716	0.082279	0.102669	0.0104085	-1.29566	-2.49764	-2.27624	-4.56514	-0.726235	-1.7506	-1.54644	-1.53552	0.04499493	0.008113083	0.01658832	0.005135613	6.397541e-05	4.382898e-08	4.486432e-06	0.0001627464	1.301142e-07	0.003093644	7.23999e-07	0.02261549	0.515791	0.0747651	0.177766	0.231677	0.483727	0.17367	0.213005	0.215344
36550	-5703.74	-5729.58	25.842	0.20767	0.0978965	0.0908845	0.0166393	-1.5718	-2.32384	-2.39817	-4.09599	-0.689793	-1.60992	-1.71635	-1.54619	0.06792133	0.00521547	0.01640741	0.01036068	0.0002307958	2.082891e-07	0.002200812	0.0001670606	5.792074e-07	0.002372065	8.694479e-07	0.007834363	0.201059	0.121354	0.397044	0.280543	0.50168	0.199903	0.179721	0.213059
36600	-5704.1	-5724.1	20.0072	0.174103	0.143157	0.0532518	0.00985111	-1.74811	-1.94381	-2.93272	-4.62017	-0.803331	-1.58126	-1.85767	-1.47355	0.07086492	0.009785994	0.01895539	0.001798259	0.0002076212	2.434518e-07	0.003081467	0.001001595	2.960251e-05	0.004426052	2.830478e-07	0.008508973	0.639173	0.124404	0.161755	0.0746687	0.447835	0.205716	0.156035	0.22911
36650	-5703.41	-5722.01	18.6046	0.0690325	0.0597121	0.0466592	0.0157314	-2.67318	-2.81822	-3.06489	-4.1521	-1.00224	-1.82348	-2.08102	-1.43081	0.07807542	0.009479107	0.01767989	0.003392027	0.0007357197	3.615794e-05	0.0001139024	8.534146e-05	1.382162e-05	0.001726605	1.371929e-08	0.01487507	0.228176	0.311824	0.382348	0.077651	0.367057	0.161463	0.124803	0.239116
36700	-5710.76	-5724.16	13.398	0.0615654	0.0255964	0.0322968	0.0030521	-2.78765	-3.6653	-3.43279	-5.79193	-0.914866	-1.94151	-2.03617	-1.51543	0.05620556	0.01065978	0.0223799	0.009740568	0.00125417	0.001117524	1.484084e-05	6.380442e-05	1.307114e-05	0.004306909	1.102984e-06	0.008032307	0.130703	0.130518	0.614257	0.124523	0.40057	0.143487	0.130527	0.219713
36750	-5712.66	-5726.65	13.9849	0.0814794	0.0343672	0.0762198	0.00655449	-2.50741	-3.37065	-2.57413	-5.0276	-0.941679	-1.87285	-1.64101	-1.52715	0.07190946	0.004065764	0.021252	0.005817769	0.0002972072	0.001908248	0.0007880369	4.165837e-05	6.518871e-06	0.004207304	3.972326e-05	0.007206355	0.150609	0.176489	0.0626225	0.610279	0.389972	0.153685	0.193783	0.217154
36800	-5711.47	-5725.32	13.8457	0.0850131	0.0276854	0.109841	0.00729201	-2.46495	-3.58685	-2.20873	-4.92098	-1.02276	-1.87319	-1.31287	-1.58571	0.07610092	0.008949264	0.02068595	0.003853198	0.001827888	5.621578e-06	1.134473e-05	2.2073e-06	2.807011e-06	0.001860726	0.0007606254	0.01694974	0.53723	0.28338	0.103511	0.0758792	0.359602	0.153633	0.269046	0.204803
36850	-5710.3	-5727.85	17.5534	0.173546	0.0257074	0.0791341	0.00337687	-1.75131	-3.66098	-2.53661	-5.69081	-0.896814	-1.95821	-1.58167	-1.59236	0.04421789	0.01682986	0.0207709	0.005783121	0.002113221	7.256699e-07	8.778733e-05	0.0002948177	6.566642e-07	0.004092236	0.0005031122	0.0133739	0.421512	0.365846	0.161678	0.0509644	0.407867	0.141111	0.205631	0.203444
36900	-5708.94	-5729.54	20.6026	0.172876	0.01894	0.0696925	0.00385161	-1.75518	-3.96648	-2.66366	-5.55926	-0.865894	-1.92605	-1.70725	-1.54701	0.05343275	0.01599248	0.00811381	0.004178979	0.001542621	4.403683e-06	0.0004984082	0.0002145527	3.423936e-06	0.003318838	9.090234e-05	0.009588048	0.0907124	0.233301	0.0550729	0.620913	0.420675	0.145723	0.181364	0.212883
